record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,source_url,entry_quality,details,required_new,intervention_f
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Nursing home/long-term care closures,2020-03-30,open,Not Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/pt9atn634bujvbb/1396_nursing_home_closed.pdf?dl=1'>link</a>,Unverified,"This is another DHM to extend coverage to the Panhandle Counties (Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties).  It will be in effect until May 11th unless renewed.From the press release, The Directed Health Measure does not apply to places such as office buildings, grocery stores, pharmacies, hospitals, nursing homes, correctional facilities, court houses, court rooms, banks, car dealerships, auto repair shops, nursing homes, longterm care facilities, small shops, golf courses, big box stores, gas stations, convenience stores, shopping malls, manufacturing facilities, packing facilities, construction jobs, and other traditional office settings.From the DHM, For the purpose of clarity, a gathering does not include normal operations at... health care facilities and services (as defined in the Health Care Facility Licensure Act NEB REB State 71401 to 71475). other mental health and/or substance use treatment day programs which are not required to be licensed (such as Day Rehabilitation or Day Treatment)... however these settings are directed to use heightened, diligent and effective disinfection of exposed surfaces meeting the directions of the Nebraska Departments of Health and Human services meeting the directions of the Nebraska Department of Health and Human Services, Centers for Disease control and Prevention and the Environmental Protection Agency.",required,Nursing home/long-term care closures
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Office closures,2020-03-30,open,Not Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ifpnrq32hmp0y45/1396_office_closed.pdf?dl=1'>link</a>,Unverified,"This Directed Health Measure adds the Panhandle Counties to the existing DHMs. This includes Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties.  It will be in effect until May 11th unless renewed.From the press release, The Directed Health Measure does not apply to places such as office buildings, grocery stores, pharmacies, hospitals, nursing homes, correctional facilities, court houses, court rooms, banks, car dealerships, auto repair shops, nursing homes, longterm care facilities, small shops, golf courses, big box stores, gas stations, convenience stores, shopping malls, manufacturing facilities, packing facilities, construction jobs, and other traditional office settings.From the DHM, For the purpose of clarity, a gathering does not include normal operations at... spaces where ten or more persons may be in transit. It also does not include typical office environments, factories... where large numbers of people are present but it is typically unusual for them to be within six feet of one another... these settings are directed to use heightened, diligent and effective disinfection of exposed surfaces meeting the directions of the Nebraska Department of Health and Human Services, Centers for Disease Control and Prevention and the Environment Protection Agency.",required,Office closures
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,"Leisure, entertainment, and religious venue closures",2020-03-30,closed,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/3hbmypwkpm45812/1396_entertainment_closed.pdf?dl=1'>link</a>,Unverified,"This Directed Health Measure extends coverage to the Panhandle Counties Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties.  It will be in effect until May 11th unless renewed.From the press release, The DHM imposes an enforceable limit on public gatherings...It applies to places such as theaters, churches, houses of worship, gyms, social clubs, salons, and social gatherings, including weddings, funerals, concerts, and athletic events.  This is not an exhaustive list, but illustrates the types of locations the DHM applies to... Weddings and funerals are also subject to the 10person limit.  Event planners and facilities are encouraged to be flexible with people who are rearranging their plans.From the DHM, A gathering is defined as any event or convening that brings together more than ten (10) patrons, customers, or other invitees, excluding staff, in a single room or single space at the same time, including but not limited to, a school, daycare facility (including inhome facilities), gymnasium, salon, fitness center, auditorium, stadium, arena, large event conference room, meeting hall, theater, library, or any other confined indoor or outdoor space. This also includes weddings and funerals, as well as parades, fairs, festivals, concerts and other indoor or outdoor events.",required,"Leisure, entertainment, and religious venue closures"
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Retail store closures (excluding essentials),2020-03-30,open,Not Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/y5hlt1u1qqluthm/1396_store_closed.pdf?dl=1'>link</a>,Unverified,"This newest Directed Health Measure extends coverage to the Panhandle Counties Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties.  It will be in effect until May 11th unless renewed.From the press conference, The Directed Health Measure does not apply to places such as office buildings, grocery stores, pharmacies, hospitals, nursing homes, correctional facilities, court houses, court rooms, banks, car dealerships, auto repair shops, nursing homes, longterm care facilities, small shops, golf courses, big box stores, gas stations, convenience stores, shopping malls, manufacturing facilities, packing facilities, construction jobs, and other traditional office settings.  This is not an exhaustive list, but illustrates the types of locations the DHM does not apply to.From the DHM, For the purpose of clarity, a gathering does not include normal operations at... shopping malls and canters, or other spaces where ten or more persons may be in transit. It also does not include... retail or grocery stores where large numbers of people are present but it is typically unusual for them to be within six feet of one another... However, these settings are directed to use heightened, diligent and effective disinfection of exposed surfaced meeting the directions of the Nebraska Department of Health and Human Services, Centers for Disease Control and Prevention and the Environmental Protection Agency.",required,Retail store closures (excluding essentials)
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Limiting size of gatherings,2020-03-30,required,Strongly Implemented,geographic subpopulation,required,NA,10,NA,NA,<a href='https://www.dropbox.com/s/zsbk2vwh4b6x4z0/1396_social_group_limits.pdf?dl=1'>link</a>,Unverified,"This newest Directed Health Masure extends coverage to the Panhandle Counties Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties.  It will be in effect until May 11th unless renewed.From the press release, The DHM imposes an enforceable limit on public gatherings... It applies to places such as theaters, churches, houses of worship, gyms, social clubs, salons, and social gatherings, including weddings, funerals, concerts, and athletic events.  This is not an exhaustive list, but illustrates the types of locations the DHM applies to... Weddings and funerals are also subject to the 10person limit.  Event planners and facilities are encouraged to be flexible with people who are rearranging their plans.From the DHM, A gathering is defined as any event or convening that brings together more than ten (10) patrons, customers or other invitees, excluding staff, in a single room or single space at the same time, including but not limited to, a school daycare facility (including in home facilities), gymnasium, salon, fitness center, auditorium, stadium, arena, large event conference room, meeting hall, theater, library, or any other confined indoor or outdoor space. This also includes weddings and funerals, as well as parades, fairs, festivals, concerts, and other indoor and outdoor events.",required,Limiting size of gatherings
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Restaurant closures (excluding takeout/delivery),2020-03-30,closed,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/i83oq1epnhiq3km/1396_restaurant_closed.pdf?dl=1'>link</a>,Unverified,"This Directed Health Measure extends coverage to more counties. This newestDHM extends coverage to the Panhandle Counties Banner, Box Butte, Cheyenne, Dawes, Deuel, Garden, Grant, Kimball, Morrill, Scotts Bluff, Sheridan, and Sioux counties.  It will be in effect until May 11th unless renewed.From the press release, Among other steps, the DHM requires restaurants and bars in these areas to close their dining areas immediately and move to takeout service, delivery, and/or curbside service only until further notice.... At bars and restaurants, it applies to patrons, not to your workforce.  Restaurants and bars are encouraged to ask their patrons if they can prepare their order for takeout upon arrival.  Restaurants will play a key part in feeding people throughout the pandemic.During a second press event, the following was announced, At todays press event, Governor Ricketts also signed a proclamation to designate every Tuesday from March 31st through the end of April 2020 as Takeout Tuesday.  The purpose of the proclamation is to encourage Nebraskans to support their local dining establishments as these restaurants continue to serve customers during the pandemic.From the DHM, Liquor, beer, and wine sales are restricted to carryour sales and delivery only, to the extent permitted by law. No onsite consumption is permitted. This includes bars, taverns, and private clubs, regardless of name or characterization. Food and beverage sales at restaurants, bars, taverns, private clubs, and any dinein establishments are restricted to carryour, drivethrough, and delivery only. This does not apply to and/or exempts food service in health care facilities. Lines for carryout and drivethrough in the abovereferenced establishments must have an environment where patrons and staff maintain social distancing (a distance of six feet away from other persons) whenever possible.",required,Restaurant closures (excluding takeout/delivery)
1396,2020-04-16T19:16:16Z,No,USA,United States of America,USA.28_1,Nebraska,NA,Limiting number of patrons in restaurants,2020-03-30,required,Strongly Implemented,geographic subpopulation,required,NA,10,NA,NA,<a href='https://www.dropbox.com/s/i83oq1epnhiq3km/1396_restaurant_closed.pdf?dl=1'>link</a>,Unverified,"From the DHM, A gathering is defined as any event or convening that brings together more than ten (10) patrons, customers, or other invitees, excluding staff, in a single room or single space at the same time...",required,Limiting number of patrons in restaurants
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Border closures for entering by air,2020-03-07,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zj2h4ax5fmncybl/1398_closed_border.pdf?dl=1'>link</a>,Unverified,The restriction of travel to or from countries revealed to be at high risk of contamination. (Specific countries not specified),required,Border closures for entering by air
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Border closures for entering by land,2020-03-07,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zj2h4ax5fmncybl/1398_closed_border.pdf?dl=1'>link</a>,Unverified,The restriction of travel to or from countries revealed to be at high risk of contamination. (Specific countries not specified),required,Border closures for entering by land
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Border closures for entering by sea,2020-03-07,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zj2h4ax5fmncybl/1398_closed_border.pdf?dl=1'>link</a>,Unverified,The restriction of travel to or from countries revealed to be at high risk of contamination. (Specific countries not specified),required,Border closures for entering by sea
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Border closures for leaving by air,2020-03-07,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zj2h4ax5fmncybl/1398_closed_border.pdf?dl=1'>link</a>,Unverified,The restriction of travel to or from countries revealed to be at high risk of contamination. (Specific countries not specified),required,Border closures for leaving by air
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Border closures for leaving by land,2020-03-07,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zj2h4ax5fmncybl/1398_closed_border.pdf?dl=1'>link</a>,Unverified,The restriction of travel to or from countries revealed to be at high risk of contamination. (Specific countries not specified),required,Border closures for leaving by land
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Border closures for leaving by sea,2020-03-07,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/zj2h4ax5fmncybl/1398_closed_border.pdf?dl=1'>link</a>,Unverified,The restriction of travel to or from countries revealed to be at high risk of contamination. (Specific countries not specified),required,Border closures for leaving by sea
1398,2020-04-16T20:09:51Z,Yes,GAB,Gabon,NA,NA,NA,Quarantine of travelers,2020-03-07,required,Strongly Implemented,NA,required,NA,NA,14,NA,<a href='https://www.dropbox.com/s/yvbtdd0z1rigus4/1398_quar_iso.pdf?dl=1'>link</a>,Unverified,"For nationals and residents with symptoms of the disease from countries revealed to at high risk of contamination, a 14day quarantine measure will be automatically applied",required,Quarantine of travelers
