record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,details,required_new,intervention_f
934,2020-04-09T15:09:55Z,No,USA,United States of America,USA.39_1,Pennsylvania,NA,Universal facemask policies,2020-04-03,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,Governor Tom Wolf recommended that all Pennsylvanians wear a mask any time they leave their homes for lifesustaining reasons.,recommended,Universal facemask policies
935,2020-04-09T15:10:45Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-14,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"All travel beginning from Iran, Italy and South Korea to Sri Lanka will be banned from 14 March 2020 for two weeks ending 28th March 2020.",required,Border closures for entering by air
936,2020-04-09T15:12:38Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Public space closures,2020-03-14,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,Closure of all visitor centers and campgrounds in state parks,required,Public space closures
936,2020-04-09T15:12:38Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Testing of symptomatic individuals,2020-02-28,some,Partially Implemented,NA,NA,NA,NA,NA,symptom severity;hospitalization;travel history;contact with case,Fever OR respiratory symptoms AND close contact with a confirmed case; Fever AND respiratory symptoms AND history of travel to affected area; Fever with severe respiratory symptoms requiring hospitalization; Same as national guidelines,required,Testing of symptomatic individuals
936,2020-04-09T15:12:38Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Quarantine of travelers,2020-03-27,recommended,Partially Implemented,NA,recommended,NA,NA,14,NA,All travelers to MA from anywhere (including other places in the US) are asked to selfquarantine for 14 days.,recommended,Quarantine of travelers
937,2020-04-09T15:13:24Z,Yes,BTN,Bhutan,NA,NA,NA,Border closures for entering by land,2020-03-23,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,"A Facebook post by the Royal Government of Bhutan, Ministry of Health, stated In an address to the nation this evening, His Majesty declared that Bhutan will be closing all its border gates for a brief period with effect from 23.03.2020. Although this preventive measure is being adopted, His majesty reiterated that Bhutanese residing overseas will be allowed to enter the country at any point of time.",required,Border closures for entering by land
938,2020-04-09T15:19:58Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Public space closures,2020-03-18,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,"Closure of all playgrounds, fitness areas, bathrooms in state parks",required,Public space closures
938,2020-04-09T15:19:58Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Testing of symptomatic individuals,2020-03-13,some,Partially Implemented,NA,NA,NA,NA,NA,age;symptom severity;comorbidity;hospitalization;travel history;contact with case;other,Other  health care workers;Table of many combinations for testing; separate between requirements for state and private testing,required,Testing of symptomatic individuals
939,2020-04-09T15:20:01Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-15,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"all travel beginning from France, Spain, Germany, Switzerland, Denmark, Netherlands, Sweden and Austria to Sri Lanka will be banned from 15th of March 2020 for two weeks ending 29th March 2020.",required,Border closures for entering by air
940,2020-04-09T15:23:16Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Public space closures,2020-03-24,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,Closure of all managed athletic fields and courts,required,Public space closures
940,2020-04-09T15:23:16Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Testing of symptomatic individuals,2020-04-02,some,Partially Implemented,NA,NA,NA,NA,NA,age;symptom severity;comorbidity;hospitalization;other,"Other  health care workers and those living in congregate settings;Removed contact and travel from testing added health care and comorbidities and congregate settings (longterm care facilities, shelters, prisons, etc.); separate between requirements for state and private testing",required,Testing of symptomatic individuals
941,2020-04-09T15:25:11Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-16,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"All travel beginning from the United Kingdom, Belgium and Norway will be banned for a period of 2 weeks with effect from 2359hrs (local time in Sri Lanka) on 16th of March 2020.",required,Border closures for entering by air
942,2020-04-09T15:25:39Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Public space closures,2020-04-03,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,"Closure of all parking lots for beaches; sunbathing, sitting and other stationary activities not allowed (walking and solitary fishing are okay though)",required,Public space closures
944,2020-04-09T15:51:49Z,No,LKA,Sri Lanka,LKA.9_1,Jaffna,County,Public space closures,2020-03-15,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,Jaffna International Airport (JIA) will be closed with immediate effect for a period of two weeks.,required,Public space closures
945,2020-04-09T15:58:40Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for leaving by air,2020-03-16,open,Not Implemented,NA,NA,NA,NA,NA,NA,"Sri Lankans traveling to the Republic of Cyprus would have to meet the following measures1. Entry into the Republic of Cyprus of those who possess a valid visa will only be granted to those who, upon their arrival, submit a medical certificate that they have been tested for corona virus by certified medical centers from their country of origin.2. Those who fulfill these conditions will be placed under a 14day compulsory quarantine at accommodation facilities designated by the Republic of Cyprus.3. It is notified that no one will be allowed to enter the Republic of Cyprus unless they meet and accept the above conditions.",required,Border closures for leaving by air
946,2020-04-09T16:03:31Z,No,ITA,Italy,ITA.13_1,Piemonte,NA,Symptom screening at checkpoints within borders,2020-04-07,recommended,Partially Implemented,random sample,recommended,NA,NA,NA,NA,"it is recommended to provide for the systematic detection of body temperature also to customers at supermarkets and pharmacies, as well as to employees of the workplace, if open. Following the detection of body temperature equal to or greater than 37.5  C, there is an absolute ban on mobility from ones home or residence",recommended,Symptom screening at checkpoints within borders
947,2020-04-09T16:03:41Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-17,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"Passengers of Qatari, Canadian or Bahraini nationalities or any passenger who has a travel history to Qatar, Canada or Bahrain within the last 14 days will not be permitted to land in Sri Lanka with effect from 17 March 2359hrs for a period of two weeks.This restriction above does not apply to passengers transiting Qatar, Canada or Bahrain provided1. They are not nationals of Qatar, Canada or Bahrain and they have not visited these three countries in the last 14 days and2. They do not have a travel history in the last 14 days in the previously restricted Countries (i.e  Italy, Iran, South Korea, United Kingdom, France, Belgium, Norway, Sweden,Switzerland,Spain, Germany,Austria,Netherlands,Denmark).",required,Border closures for entering by air
948,2020-04-09T16:08:40Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-19,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,"All international Airports in Sri Lanka will be closed for operation of inward international commercial passenger flights (i.e arrivals) with effect from 0400hrs on 19 March 2020 (local time in Sri Lanka) until 2359hrs on 25 March 2020 (local time in Sri Lanka).During the above mentioned restricted period the following will be permitted1. Aircraft Departures with passengers originating from Colombo, Stop overs,transit passengers or visiting tourists.2. Emergency Diversions to Bandaranaike International Airport (BIA)3. Freighter Operations and humanitarian flights to BIA4. Technical landings at BIA5. Inbound ferry flights (without passengers) at BIA",required,Border closures for entering by air
949,2020-04-09T16:12:42Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-23,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,"All international Airports in Sri Lanka will continue to be closed for the operation of inbound international commercial passenger flights (i.e. arrivals) until 2359hrs on 31 March 2020 (local time in Sri Lanka).This closure will be reviewed by the Sri Lanka Authorities.During the closure period the following will be permitted1. Aircraft Departures with passengers originating from Colombo, Stop overs, transit passengers or visiting tourists.2. Emergency Diversions to Bandaranaike International Airport (BIA)3. Freighter Operations and humanitarian flights to BIA4. Technical landings at BIA5. Inbound ferry flights (without passengers) at BIA",required,Border closures for entering by air
950,2020-04-09T16:15:26Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-03-28,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,"All international Airports in Sri Lanka will continue to be closed for the operation of inbound international commercial passenger flights (i.e. arrivals) until 2359hrs on 7 April 2020 (local time in Sri Lanka).This closure will be reviewed by the Sri Lanka Authorities.During the closure period the following will be permitted1. Aircraft Departures with passengers originating from Colombo, Stop overs, transit passengers or visiting tourists.2. Emergency Diversions to BIA3. Freighter Operations and humanitarian flights to BIA4. Technical landings at BIA5. Inbound ferry flights (without passengers) at B",required,Border closures for entering by air
951,2020-04-09T16:17:46Z,Yes,LKA,Sri Lanka,NA,NA,NA,Border closures for entering by air,2020-04-04,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,"All international Airports in Sri Lanka will continue to be closed for the operation of inbound international commercial passenger flights (i.e. arrivals) until further notice. During the closure period the following will be permitted1. Aircraft Departures with passengers originating from Colombo, Stop overs, transit passengers or visiting tourists.2. Emergency Diversions to Bandaranaike International Airport (BIA).3. Freighter Operations and humanitarian flights to BIA.4. Technical landings at BIA.5. Inbound ferry flights (without passengers) at BIA.",required,Border closures for entering by air
